gene,symbol,baseMean,HD.mean,Control.mean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000197013.5,ZNF429,307.4677906,271.8014595,322.0254767,-0.210818092,0.11706264,-1.800899864,0.071718664,0.197196488
ENSG00000124766.4,SOX4,324.1742201,310.5245019,329.7455337,-0.252730941,0.140377858,-1.800361854,0.07180352,0.197359308
ENSG00000145075.7,CCDC39,408.1693797,442.520804,394.1483902,0.325850833,0.180997891,1.800301823,0.071812993,0.197359308
ENSG00000163235.11,TGFA,491.7437641,382.5899851,536.296327,-0.4017504,0.223146733,-1.800386653,0.071799607,0.197359308
ENSG00000171133.2,OR2K2,2.527511498,1.04077491,3.134342758,-0.813703109,0.451981528,-1.80030169,0.071813014,0.197359308
ENSG00000237854.3,LINC00674,69.5657112,59.13087074,73.82482976,-0.34925267,0.193996138,-1.800307338,0.071812123,0.197359308
ENSG00000118271.5,TTR,43.14761945,74.90063477,30.18720503,0.778848186,0.432692316,1.800004661,0.071859902,0.197431966
ENSG00000143761.9,ARF1,10318.17562,9996.468496,10449.48465,-0.125614775,0.069784193,-1.800046247,0.071853336,0.197431966
ENSG00000181192.7,DHTKD1,709.5780554,722.4528725,704.323028,0.229027978,0.127237722,1.800000621,0.07186054,0.197431966
ENSG00000214128.6,TMEM213,7.657857874,9.467617128,6.919180627,0.582151441,0.323432634,1.799915597,0.071873967,0.197446703
ENSG00000218426.5,RP11-475C16.1,5.948006589,9.171632986,4.632240712,0.56480501,0.313801896,1.799877624,0.071879964,0.197446703
ENSG00000167210.12,LOXHD1,39.50576419,34.64276997,41.4906598,-0.461652413,0.256503163,-1.799792284,0.071893443,0.197464417
ENSG00000255521.1,RP4-607I7.1,3.706110982,5.205407417,3.094153253,0.8440139,0.468988501,1.79964732,0.071916344,0.197508004
ENSG00000161265.9,U2AF1L4,441.054848,403.6446835,456.3243029,-0.231128886,0.128450889,-1.799356063,0.071962375,0.197595779
ENSG00000230319.1,AL022476.2,52.50501513,46.88621187,54.79840422,-0.290503368,0.16144826,-1.799358926,0.071961922,0.197595779
ENSG00000143751.8,SDE2,389.0282003,408.6397644,381.0234802,0.225372458,0.125256874,1.79928215,0.07197406,0.197608546
ENSG00000149054.10,ZNF215,57.79165275,55.80984625,58.60055336,-0.314450377,0.174771764,-1.799205833,0.071986127,0.197610089
ENSG00000162769.8,FLVCR1,428.9693787,370.4754229,452.8444627,-0.219945223,0.122248803,-1.799160549,0.071993288,0.197610089
ENSG00000174840.7,PDE12,570.3811675,594.1122493,560.6950116,0.169968813,0.094471986,1.799145114,0.071995729,0.197610089
ENSG00000256683.2,ZNF350,235.8550567,250.9558624,229.6914626,0.177576914,0.098707413,1.799023075,0.072015031,0.197643753
ENSG00000161956.8,SENP3,1018.705421,1176.019516,954.4955861,0.178797906,0.099401055,1.798752603,0.072057824,0.197741876
ENSG00000258985.1,RP11-368P15.3,95.61679008,86.64377178,99.27924653,-0.275106883,0.1529639,-1.798508557,0.072096454,0.197828556
ENSG00000160293.12,VAV2,418.6658837,346.7480873,448.0200863,-0.258030732,0.143484864,-1.798313248,0.072127382,0.197876695
ENSG00000231607.3,DLEU2,44.5016992,49.41775062,42.49514759,0.299023591,0.166280448,1.798308788,0.072128088,0.197876695
ENSG00000267305.1,CTD-3113P16.7,2.48528796,1.338610915,2.953319406,-0.770009664,0.428234671,-1.798102104,0.072160829,0.197947183
ENSG00000170356.8,OR2A20P,1.292558215,2.428178521,0.829039723,0.855326198,0.475711342,1.797994126,0.072177939,0.197974782
ENSG00000234405.1,LL0XNC01-250H12.3,10.715688,8.476256213,11.62974179,-0.474130131,0.26371053,-1.797918845,0.072189869,0.197988171
ENSG00000240793.1,UBA52P8,2.341691914,1.684983233,2.609736273,-0.700386895,0.389586834,-1.797768392,0.072213718,0.198034242
ENSG00000181031.11,RPH3AL,121.3307915,112.2200507,125.0494612,-0.284207095,0.158098473,-1.7976587,0.07223111,0.198062598
ENSG00000102468.5,HTR2A,563.8147302,455.4625341,608.0401164,-0.505408373,0.281174529,-1.797489887,0.072257882,0.198097329
ENSG00000230648.1,RP3-406P24.3,2.528381843,1.93295234,2.771414293,-0.703788427,0.391532488,-1.797522422,0.072252722,0.198097329
ENSG00000102145.8,GATA1,4.251794937,2.23073783,5.076716205,-0.720211769,0.400698788,-1.797389435,0.072273817,0.198121676
ENSG00000270344.1,RP11-734K2.4,9.840142421,11.99612469,8.96014966,0.412509731,0.229511882,1.797334968,0.072282458,0.198126027
ENSG00000263568.1,MIR3916,8.131204883,10.30991348,7.241936067,0.537307483,0.298979499,1.797138215,0.07231368,0.198192265
ENSG00000141295.9,SCRN2,789.1275282,709.6975275,821.5479367,-0.208029568,0.115767917,-1.796953541,0.072342996,0.198253266
ENSG00000065882.11,TBC1D1,1395.852335,1489.830897,1357.493739,0.168926561,0.094013725,1.796828723,0.072362815,0.198268889
ENSG00000197322.1,C17orf102,142.2960358,120.5010285,151.1919571,-0.394253998,0.219411343,-1.796871536,0.072356016,0.198268889
ENSG00000121073.8,SLC35B1,1047.826328,1024.359234,1057.404733,-0.122236029,0.068047932,-1.796322447,0.07244325,0.198469914
ENSG00000174839.8,DENND6A,673.3689146,708.2323233,659.1389519,0.178877121,0.099592734,1.796086061,0.072480831,0.198553506
ENSG00000228290.2,RP11-132M7.3,1.752755584,3.023537694,1.234069009,0.789786099,0.43980319,1.795771649,0.072530841,0.198639097
ENSG00000228885.1,LL0XNC01-250H12.2,8.460214938,7.08775397,9.020403088,-0.512833281,0.285568173,-1.795834865,0.072520784,0.198639097
ENSG00000260948.1,RP11-552M11.8,85.00430724,74.93350333,89.11483945,-0.260409201,0.145017258,-1.795711799,0.072540364,0.198639097
ENSG00000269011.1,AL050303.1,4.209127297,2.874719333,4.753783609,-0.747562513,0.41629804,-1.795738729,0.072536079,0.198639097
ENSG00000164520.7,RAET1E,7.743930545,10.50776442,6.615835087,0.564929215,0.314621679,1.795582607,0.072560924,0.19864633
ENSG00000203546.3,RP11-176H8.1,25.5415117,21.96071503,27.00306136,-0.361399725,0.201273891,-1.795561876,0.072564224,0.19864633
ENSG00000243710.3,WDR65,65.82426754,53.53090807,70.84196529,-0.420100388,0.233954913,-1.795646787,0.07255071,0.19864633
ENSG00000256705.3,CTD-2017C7.1,6.521862393,5.352888783,6.998994479,-0.491133813,0.273626958,-1.794902873,0.072669176,0.198904025
ENSG00000258626.2,COX7A2P1,6.306050563,7.978711319,5.623331888,0.554238861,0.308788488,1.794881881,0.072672521,0.198904025
ENSG00000208317.1,SNORD78,1.321476083,0.792808843,1.53725863,-0.800778245,0.446194487,-1.79468431,0.072704012,0.198970825
ENSG00000131437.11,KIF3A,4843.913962,4387.746388,5030.104808,-0.23811195,0.13269254,-1.794463724,0.072739184,0.19904138
ENSG00000270116.1,AP001429.1,2.413273626,1.784650051,2.669854677,-0.734985082,0.409591653,-1.79443374,0.072743966,0.19904138
ENSG00000119522.11,DENND1A,1854.888429,1736.594665,1903.171598,-0.150427369,0.083839526,-1.794229717,0.072776511,0.199052864
ENSG00000137275.9,RIPK1,567.4266773,577.1500855,563.4579392,0.176684569,0.098467629,1.794341662,0.072758652,0.199052864
ENSG00000169032.5,MAP2K1,5139.96282,4570.171434,5372.530733,-0.22570212,0.125792695,-1.794238682,0.07277508,0.199052864
ENSG00000178631.7,ACTG1P1,4.538748705,2.874566032,5.218006939,-0.694722725,0.387180382,-1.794312825,0.072763252,0.199052864
ENSG00000172059.6,KLF11,261.6436732,300.9241623,245.6108205,0.259760753,0.144785549,1.794106905,0.072796107,0.199087075
ENSG00000165828.9,PRAP1,8.691042373,7.533407226,9.163546515,-0.532881383,0.297068358,-1.793800547,0.07284501,0.19920142
ENSG00000229806.1,RPS15P5,1.537639246,0.942201526,1.78067505,-0.815666873,0.454813729,-1.793408646,0.072907606,0.199353186
ENSG00000171160.13,MORN4,1300.078148,1245.465824,1322.368893,-0.186113086,0.103791155,-1.793149761,0.072948981,0.199446902
ENSG00000227013.3,OR7E96P,0.58910222,0.198224406,0.748644184,-0.887186009,0.494801846,-1.793012729,0.072970889,0.199487381
ENSG00000114853.9,ZBTB47,3537.846613,3164.980801,3690.036741,-0.208664588,0.116393989,-1.792743675,0.073013919,0.199527839
ENSG00000129538.9,RNASE1,3257.426772,2406.737167,3604.647018,-0.479003944,0.267179794,-1.792815006,0.073002509,0.199527839
ENSG00000197168.6,NEK5,27.96788829,29.24140316,27.44808631,0.497103566,0.277286649,1.792742523,0.073014104,0.199527839
ENSG00000253041.1,SNORA31,2.672156623,4.213982365,2.042839993,0.733361093,0.409069424,1.792754604,0.073012171,0.199527839
ENSG00000234449.2,RP11-706O15.3,37.80253341,18.29182518,45.76608779,-0.840875694,0.469069746,-1.792645338,0.073029652,0.199550913
ENSG00000204604.5,ZNF468,148.5528182,159.8432285,143.9444874,0.270875505,0.151121752,1.792432264,0.07306375,0.199624665
ENSG00000115415.14,STAT1,2134.929721,1940.461351,2214.304567,-0.218454189,0.121886031,-1.792282412,0.073087739,0.199670784
ENSG00000140543.9,DET1,170.5260713,154.7876627,176.9499116,-0.16196428,0.090370445,-1.792226205,0.073096739,0.199675948
ENSG00000244274.3,DBNDD2,1483.423889,1124.044028,1630.109546,-0.468298418,0.261367182,-1.791726161,0.073176842,0.199875324
ENSG00000267193.1,RP11-116O18.3,13.20329543,13.48180057,13.08961986,0.753141342,0.420391918,1.791521934,0.073209578,0.199945295
ENSG00000074582.8,BCS1L,615.358451,573.8900379,632.2843338,-0.17466125,0.097496003,-1.791470887,0.073217762,0.199948205
ENSG00000175920.11,DOK7,58.6808333,46.00324552,63.85535892,-0.404178631,0.225632643,-1.791312755,0.07324312,0.199998009
ENSG00000225472.1,RP11-120J1.1,96.74256755,116.8244831,88.54586732,0.351061068,0.196008551,1.791049756,0.073285311,0.200093762
ENSG00000122299.7,ZC3H7A,1228.070348,1302.885963,1197.533362,0.1353861,0.075595568,1.790926423,0.073305103,0.200108896
ENSG00000239218.2,RPS20P22,10.58544223,13.38340941,9.443414816,0.58340491,0.325748781,1.79096575,0.073298791,0.200108896
ENSG00000197261.7,C6orf141,38.80323385,28.50107609,43.00819619,-0.617214251,0.344699631,-1.79058576,0.073359794,0.20023873
ENSG00000257496.1,RP11-474P2.4,1.148998816,1.932862118,0.829054612,0.810585798,0.452710988,1.790514962,0.073371164,0.200250305
ENSG00000149761.4,NUDT22,514.2045451,486.120421,525.6674529,-0.182952295,0.10218548,-1.790394245,0.073390555,0.200283765
ENSG00000204131.6,NHSL2,51.81826141,35.78465425,58.36259087,-0.5168817,0.288723628,-1.79023,0.073416944,0.200336317
ENSG00000168959.10,GRM5,238.5622178,178.6461546,263.0177537,-0.618110096,0.345314935,-1.789989466,0.073455605,0.200422341
ENSG00000105393.11,BABAM1,1930.663662,1865.156632,1957.401225,-0.195669078,0.109318141,-1.789904904,0.0734692,0.200431458
ENSG00000118939.12,UCHL3,140.8457428,170.3735588,128.793573,0.282329493,0.157736556,1.789879914,0.073473219,0.200431458
ENSG00000171735.14,CAMTA1,5030.069125,4743.832108,5146.90056,-0.205325045,0.114720968,-1.789777834,0.073489634,0.200437303
ENSG00000187109.9,NAP1L1,11262.29293,12434.39157,10783.88533,0.145342124,0.081204936,1.789818829,0.073483041,0.200437303
ENSG00000245532.3,NEAT1,8455.484015,9691.756154,7950.883142,0.377994735,0.21120948,1.789667464,0.073507386,0.200466254
ENSG00000122359.13,ANXA11,3443.385129,3207.558376,3539.640947,-0.212182861,0.118570697,-1.789505046,0.073533516,0.200518044
ENSG00000085433.11,WDR47,4437.19842,4035.08281,4601.327241,-0.214344005,0.119788212,-1.789358073,0.073557167,0.200563067
ENSG00000163249.5,CCNYL1,582.9807287,536.8587154,601.8060402,-0.200987813,0.112328979,-1.789278379,0.073569994,0.20057857
ENSG00000112531.12,QKI,15596.50904,17111.46774,14978.15855,0.359532085,0.200952761,1.789137329,0.073592702,0.200601535
ENSG00000117984.8,CTSD,7164.123255,6549.695893,7414.909934,-0.192782171,0.107751117,-1.789143135,0.073591767,0.200601535
ENSG00000163577.3,EIF5A2,742.3050191,658.9806326,776.3149728,-0.268090226,0.149886226,-1.788624827,0.073675257,0.200807078
ENSG00000104205.8,SGK3,564.5657881,614.4385231,544.2095698,0.346070601,0.193505284,1.788429719,0.073706705,0.200814844
ENSG00000189120.3,SP6,7.123369706,5.006619412,7.987349418,-0.599303712,0.335085598,-1.788509311,0.073693875,0.200814844
ENSG00000230021.2,RP5-857K21.4,8.145760237,10.11112443,7.343570772,0.386660099,0.216197487,1.78845788,0.073702165,0.200814844
ENSG00000235772.1,AP001625.6,7.240491575,4.808594447,8.233102648,-0.70613576,0.394818924,-1.788505355,0.073694512,0.200814844
ENSG00000234571.1,RP5-998N21.4,10.71656445,13.23725332,9.687711848,0.659275579,0.368645021,1.788375107,0.07371551,0.200819352
ENSG00000224051.2,GLTPD1,925.1726721,872.320927,946.7448129,-0.197698535,0.110552364,-1.788279582,0.073730912,0.200841833
ENSG00000254129.1,CTD-2647L4.1,4.007478365,2.131080208,4.773355164,-0.681058154,0.380874748,-1.788142055,0.073753092,0.200882768
ENSG00000184502.3,GAST,1.608962433,2.230769163,1.355163768,0.769337169,0.430293285,1.787936729,0.073786216,0.200946982
ENSG00000228400.1,AC079154.1,7.958731338,6.245564679,8.657983036,-0.622797372,0.348343426,-1.787883237,0.073794848,0.200946982
ENSG00000231381.2,RNF2P1,4.899408812,5.502775411,4.653136731,0.651210389,0.364239558,1.787862889,0.073798132,0.200946982
ENSG00000234230.1,ZFX-AS1,3.922405284,5.205036666,3.398882271,0.621057769,0.347414165,1.787658167,0.073831175,0.200997985
ENSG00000269932.1,NA,17.05217648,25.13142763,13.75452294,0.511661854,0.286217217,1.787669727,0.073829309,0.200997985
ENSG00000237574.1,AC079776.3,8.071939016,5.055928047,9.302963902,-0.587758911,0.328801082,-1.787582045,0.073843464,0.201011958
ENSG00000138744.10,NAAA,523.0030698,559.5108795,508.1019229,0.181322147,0.101449218,1.787319316,0.073885894,0.201088479
ENSG00000260818.2,UNGP1,1.077038954,0.347069593,1.374985632,-0.861800425,0.482163857,-1.787360072,0.073879311,0.201088479
ENSG00000181741.7,FDX1P1,1.436499674,2.131466536,1.152839731,0.768846903,0.430255056,1.786956114,0.073944582,0.201228706
ENSG00000164022.12,AIMP1,956.4969277,1050.08534,918.2975756,0.171560116,0.096016085,1.786785157,0.073972219,0.201284414
ENSG00000136045.7,PWP1,1239.280629,1234.875582,1241.078607,-0.133913966,0.074952462,-1.786651989,0.073993753,0.201323506
ENSG00000164008.9,C1orf50,282.3729884,273.9065626,285.8286724,-0.162569172,0.090997603,-1.786521484,0.074014862,0.201361432
ENSG00000101997.7,CCDC22,533.1045444,481.1742578,554.3005798,-0.18517706,0.103663457,-1.78632919,0.074045973,0.201413141
ENSG00000125901.5,MRPS26,1401.60686,1343.755115,1425.219817,-0.186151836,0.104212536,-1.78627105,0.074055382,0.201413141
ENSG00000256663.1,RP11-424C20.2,8.07507209,10.40721491,7.123177063,0.67128167,0.375792351,1.786310094,0.074049063,0.201413141
ENSG00000026508.12,CD44,801.5668329,816.6810788,795.3977529,0.641085407,0.358917229,1.786165038,0.07407254,0.201440301
ENSG00000237341.1,SYP-AS1,3.476244871,2.0319472,4.065754125,-0.690735895,0.3867398,-1.786048127,0.074091466,0.201472263
ENSG00000091986.11,CCDC80,205.2885209,259.9862202,182.9629293,0.52300747,0.292848826,1.785929886,0.074110611,0.20148531
ENSG00000169136.4,ATF5,417.8103497,386.3833371,430.6377017,-0.208514737,0.116753102,-1.78594602,0.074107999,0.20148531
ENSG00000066422.4,ZBTB11,1348.969838,1476.025354,1297.110444,0.196468776,0.110029032,1.785608501,0.074162669,0.201600647
ENSG00000199933.1,Y_RNA,4.338504524,6.047076522,3.641128199,0.587784405,0.329184138,1.785579368,0.07416739,0.201600647
ENSG00000226505.1,AC016700.3,5.88925775,3.469718153,6.876824933,-0.628517565,0.352007698,-1.785522217,0.074176651,0.201606309
ENSG00000142700.7,DMRTA2,18.16861311,15.01928849,19.45405172,-0.590456222,0.330708242,-1.785429412,0.074191691,0.201608169
ENSG00000215252.7,GOLGA8B,3361.110958,2811.669789,3585.37266,-0.28293467,0.158468453,-1.78543215,0.074191248,0.201608169
ENSG00000245614.2,DDX11-AS1,12.29516029,10.90275519,12.86348891,-0.407333016,0.228173828,-1.785187281,0.074230944,0.201695321
ENSG00000077009.9,NMRK2,6.680600122,5.949221629,6.979121956,-0.559507503,0.313528016,-1.784553454,0.074333777,0.201955194
ENSG00000257524.1,RP11-203J24.9,54.85157127,61.56564972,52.11113109,0.283398966,0.158811841,1.784495189,0.074343236,0.201961357
ENSG00000224424.7,PRKAR2A-AS1,74.88548892,64.34329839,79.18842383,-0.31608891,0.177139355,-1.784408155,0.074357367,0.201980209
ENSG00000136805.4,FRRS1L,207.9104252,161.6024001,226.8116599,-0.598665676,0.335552521,-1.784119142,0.074404307,0.202088172
ENSG00000132207.13,SLX1A,6.004965623,4.163761638,6.756477454,-0.658399611,0.369088016,-1.783855293,0.074447182,0.202156129
ENSG00000188060.6,RAB42,9.365455818,10.65613028,8.838649914,0.567794458,0.31828469,1.783920104,0.074436649,0.202156129
ENSG00000242732.2,RGAG4,1343.393377,1248.248451,1382.228041,-0.186350395,0.10446632,-1.783832294,0.07445092,0.202156129
ENSG00000268800.1,AC112205.1,10.20012548,11.69931689,9.588210624,0.459147234,0.257431128,1.783573095,0.074493061,0.202251
ENSG00000223356.1,RP11-66D17.5,33.29006477,25.6749982,36.39825521,-0.39350287,0.22064334,-1.783434161,0.074515656,0.202292794
ENSG00000124243.12,BCAS4,392.5691249,368.9891969,402.1935852,-0.26098031,0.146357991,-1.78316406,0.074559601,0.202392531
ENSG00000159625.10,CCDC135,20.29936485,21.3149662,19.88483369,0.469196117,0.263142163,1.783051834,0.074577866,0.202422548
ENSG00000137776.12,SLTM,2486.043181,2672.357751,2409.996418,0.158361994,0.088823812,1.782877701,0.074606214,0.202479923
ENSG00000237481.1,RP4-803J11.2,4.223006086,2.57691074,4.894881737,-0.641373658,0.359801817,-1.782574817,0.074655542,0.202594224
ENSG00000240053.8,LY6G5B,151.4074798,110.6745956,168.0331469,-0.382790927,0.214765795,-1.782364489,0.074689813,0.202667642
ENSG00000161896.6,IP6K3,209.471375,243.1910916,195.7082254,0.568950587,0.319241743,1.782193586,0.074717668,0.202723643
ENSG00000253649.1,PRSS51,89.13389147,59.47014061,101.2415449,-0.51323692,0.287988725,-1.782142409,0.074726012,0.202726696
ENSG00000115128.6,SF3B14,840.612261,991.3721098,779.0776288,0.228014179,0.127993964,1.781444781,0.074839818,0.203015466
ENSG00000215692.2,AC114730.8,2.399424386,1.63599564,2.711027956,-0.719099418,0.403670639,-1.78140134,0.07484691,0.203015466
ENSG00000076554.11,TPD52,5716.024898,5563.240384,5778.385924,-0.169006171,0.094889371,-1.781086425,0.074898333,0.20313533
ENSG00000101191.12,DIDO1,1870.121057,1904.76213,1855.981843,0.140747399,0.079027083,1.781002075,0.074912112,0.203145315
ENSG00000130779.15,CLIP1,3251.010605,3532.243167,3136.221804,0.226390525,0.127116036,1.780975336,0.07491648,0.203145315
ENSG00000227946.1,AC007383.3,119.6770624,138.3917392,112.0384188,0.283592761,0.159262479,1.780662736,0.074967564,0.203264212
ENSG00000267331.1,AC005258.3,1.637894379,2.577571567,1.254352669,0.819263347,0.460241574,1.780072449,0.075064105,0.203506323
ENSG00000135392.11,DNAJC14,337.9878656,292.857233,356.408532,-0.272003358,0.152838592,-1.779677207,0.075128803,0.203622762
ENSG00000143753.8,DEGS1,1861.705161,2002.812142,1804.110474,0.135665629,0.076228579,1.779721336,0.075121577,0.203622762
ENSG00000216863.4,LY86-AS1,418.6229213,373.7311609,436.9460889,-0.446733418,0.251011418,-1.779733457,0.075119592,0.203622762
ENSG00000198855.2,FICD,305.8329188,278.5435019,316.9714563,-0.136733799,0.076834357,-1.77959189,0.075142775,0.203640979
ENSG00000125686.7,MED1,746.9620053,787.5232141,730.40641,0.161352732,0.090672838,1.7795046,0.075157071,0.203647683
ENSG00000134207.8,SYT6,134.7715517,118.1154694,141.5699527,-0.321365292,0.180599757,-1.779433683,0.075168688,0.203647683
ENSG00000136451.4,VEZF1,1251.996169,1389.289495,1195.958077,0.313048536,0.175929293,1.77939973,0.075174251,0.203647683
ENSG00000137843.7,PAK6,987.766419,955.1148515,1001.093589,-0.301634545,0.169510971,-1.779439663,0.075167709,0.203647683
ENSG00000237949.1,LINC00844,1153.830444,1390.640143,1057.173424,0.488943601,0.274804251,1.779243218,0.075199896,0.203677866
ENSG00000249839.1,AC011330.5,6.53596741,4.360952332,7.423728666,-0.691025735,0.388377174,-1.779264543,0.075196401,0.203677866
ENSG00000257735.1,RP11-370I10.6,4.927104423,3.618415633,5.461263113,-0.553812241,0.311288002,-1.779099219,0.075223497,0.203722144
ENSG00000103037.7,SETD6,446.169974,399.6884255,465.1420346,-0.22029393,0.123827943,-1.779032461,0.07523444,0.203732137
ENSG00000169567.7,HINT1,5771.378539,5648.993422,5821.331648,-0.201603974,0.113328042,-1.778941649,0.075249329,0.20373317
ENSG00000263603.1,CTD-2349P21.5,9.624888686,6.939066278,10.72114273,-0.49385412,0.27760622,-1.778973538,0.075244101,0.20373317
